Date,Open,High,Low,Close,Volume,Market Cap
Nov-19-2017,1.000127283,1.008315141,0.99273519,0.994076477,244423044.96753237,0
Nov-20-2017,0.99309936,1.000092971,0.991191202,0.995874392,240881650.45602557,-1
Nov-21-2017,0.995191003,1.007350544,0.979794561,1.000330976,319609804.7287761,0
Nov-22-2017,1.001564979,1.002631483,0.97792359,1.001551349,235898631.6896414,-1
Nov-23-2017,1.001088646,1.005944889,0.997020938,1.004250707,300149824.659636,-1
Nov-24-2017,1.004268994,1.012613106,0.9822163,1.008765358,377339015.5973033,0
Nov-25-2017,1.006997473,1.012688818,0.968164724,1.012145939,327705114.32287514,0
Nov-26-2017,1.013471352,1.026653531,0.969642379,1.016057656,266277773.09574518,0
Nov-27-2017,1.011971309,1.035641049,0.970946765,1.016048556,388038030.5124578,0
Nov-28-2017,1.016022567,1.024289728,0.979212231,1,365318838.26493424,-1
Nov-29-2017,1,1,1,1,609956209.5108202,-1
Nov-30-2017,1,1,1,1,1057398103.34786,-1
Dec-01-2017,1,1,1,1,523271297.5134395,-1
Dec-02-2017,1,1,1,1,362901775.5132606,-1
Dec-03-2017,1,1,1,1,336291457.4674006,-1
Dec-04-2017,1,1,1,1,488606913.37350893,-1
Dec-05-2017,1,1,1,1,309076553.2168035,-1
Dec-06-2017,1,1,1,1,523177944.8052753,-1
Dec-07-2017,1,1,1,1,819436882.3067447,-1
Dec-08-2017,1,1,1,1,1072725766.8643017,-1
Dec-09-2017,1,1,1,1,757390449.948975,-1
Dec-10-2017,1,1,1,1,730235025.2724259,-1
Dec-11-2017,1,1,1,1,832572374.4420114,-1
Dec-12-2017,1,1,1,1,895516691.9516655,-1
Dec-13-2017,1,1,1,1,969843310.126606,-1
Dec-14-2017,1,1,1,1,1009604840.0284473,-1
Dec-15-2017,1,1,1,1,975159939.3007011,-1
Dec-16-2017,1,1,1,1,658873937.14151,-1
Dec-17-2017,1,1,1,1,658861384.8257755,-1
Dec-18-2017,1,1,1,1,848420482.2145056,-1
Dec-19-2017,1,1,1,1,1583883200.868035,-1
Dec-20-2017,1,1,1,1,1977761162.149977,-1
Dec-21-2017,1,1,1,1,1832668286.9009967,-1
Dec-22-2017,1,1,1,1,2507133635.9693146,-1
Dec-23-2017,1,1,1,1,2687938707.2962008,-1
Dec-24-2017,1,1,1,1,1668077076.9155304,-1
Dec-25-2017,1,1,1,1,1435806551.8388166,-1
Dec-26-2017,1,1,1,1,1508722251.555762,-1
Dec-27-2017,1,1,1,1,1198980031.852709,-1
Dec-28-2017,1,1,1,1,1938148661.9638286,-1
Dec-29-2017,1,1,1,1,1699737987.9574187,-1
Dec-30-2017,1,1,1,1,2100984498.1218681,-1
Dec-31-2017,1,1.01226,1,1.01226,2040462928.0196855,9821719.695035461
Jan-01-2018,1.01255,1.01536,1.00153,1.00728,1777367456.445993,1378376584.522648
Jan-02-2018,1.00574,1.00988,0.99325,1.0049,2165778055.5555553,1373781616.9895833
Jan-03-2018,1.0066,1.02328,1.00264,1.01344,2538431284.7222223,1379974878.9513888
Jan-04-2018,1.0132,1.01618,0.993822,1.00253,2861683937.28223,1399663680.9372823
Jan-05-2018,1.00175,1.00501,0.985915,0.998634,3098121041.6666665,1465497719.5381944
Jan-06-2018,1.00028,1.01209,0.996847,1.00899,2933953923.611111,1473169493.125
Jan-07-2018,1.00727,1.01572,0.998208,1.00157,2436099965.2777777,1475775892.9340277
Jan-08-2018,1.00514,1.04236,0.997617,1.00932,2966692648.083624,1478784312.912892
Jan-09-2018,1.00858,1.0143,1.00066,1.00599,3343147187.5,1477156514.1875
Jan-10-2018,1.00515,1.01382,0.996446,1.00128,3079965069.4444447,1474390306.6770833
Jan-11-2018,0.999976,1.02352,0.990198,1.00171,3652463693.379791,1473999618.902439
Jan-12-2018,1.00625,1.0191,0.997711,1.00608,3103043194.4444447,1476889112.8055556
Jan-13-2018,1.00413,1.01256,0.996576,1.00202,2670595277.7777777,1475562836.3645833
Jan-14-2018,1.00436,1.04031,1.00064,1.01612,2810009270.8333335,1489548313.8611112
Jan-15-2018,1.01539,1.024,1.00172,1.00662,2774931672.4738674,1486130102.4843206
Jan-16-2018,1.00677,1.04645,0.999001,1.03415,3774108055.5555553,1539108029.65625
Jan-17-2018,1.03287,1.06989,0.997739,1.01453,5429346562.5,1661739322.4930556
Jan-18-2018,1.01726,1.0399,1.00127,1.02311,5188159686.41115,1651596296.522648
Jan-19-2018,1.02332,1.04222,1.00249,1.00454,3654944930.5555553,1646881602.4166667
Jan-20-2018,1.00699,1.0135,0.991443,1.00111,2916299722.2222223,1625108156.5138888
Jan-21-2018,1.00292,1.02661,0.997069,0.999861,3149469722.2222223,1634166712.1388888
Jan-22-2018,1.004,1.01931,0.99151,1.00504,2983248397.2125435,1626115543.7700348
Jan-23-2018,1.004,1.01953,0.984474,1.00505,3271139618.0555553,1625106150.7638888
Jan-25-2018,1.00553,1.01274,0.987358,0.999595,2779073576.388889,1619036664.0104167
Jan-26-2018,0.997571,1.02154,0.985767,1.00414,2650931533.101045,1620650337.7421603
Jan-27-2018,1.00281,1.0098,0.992227,0.993325,2450831701.388889,1618736682.3298612
Jan-28-2018,0.996548,1.0011,0.981275,0.98879,2377526701.388889,2205715784.5381947
Jan-29-2018,0.98844,1.00158,0.981718,0.995319,2278206875,2257557718.0555553
Jan-30-2018,0.998672,1.01238,0.975436,0.986486,2217442439.02439,2249789644.8885016
Jan-31-2018,0.992538,1.0026,0.971403,0.990274,3334286840.2777777,2149501485.3125
Feb-01-2018,0.991558,1.01161,0.954771,0.986939,2690238472.2222223,2202232565.704861
Feb-02-2018,0.986294,1.02023,0.925144,0.990747,4337180034.843205,2191195676.7108016
Feb-03-2018,0.994071,1.01587,0.982879,1.00131,3466791493.0555553,2213770589.5972223
Feb-04-2018,1.00438,1.01013,0.975209,1.01013,2318944131.9444447,2210760228.1909723
Feb-05-2018,0.995794,1.01628,0.944777,0.996308,3139499097.2222223,2217509612.798611
Feb-06-2018,0.9785,1.02017,0.958318,1.01009,5394449071.428572,2210643838.1821427
Feb-07-2018,1.00215,1.01989,0.984647,1.0014,4917926666.666667,2224954278.9756947
Feb-08-2018,0.99497,1.03403,0.987534,1.01891,2790878680.5555553,2253292387.1770835
Feb-09-2018,1.02109,1.04818,0.995049,1.00211,2421824564.4599304,2260328097.2369337
Feb-10-2018,1.00348,1.01495,0.993346,1.0037,2332996250,2225994664.6180553
Feb-11-2018,1.00492,1.01252,0.900400334,1.005094097,2012785810.8022063,2226349142.610063
Feb-12-2018,1.004682016,1.007117999,0.995564369,0.999561549,1723772942.9452372,0
Feb-13-2018,1.000001375,1.006197908,0.997176445,1.003887152,1169932352.8483086,0
Feb-14-2018,1.001220222,1.007221199,0.997338299,1.005434449,1713404723.7271874,0
Feb-15-2018,1.006041479,1.016066726,0.996168145,1.003886517,1487157692.6259134,0
Feb-16-2018,1.003080421,1.015010581,1.002057713,1.007210134,1302355447.7914853,0
Feb-17-2018,1.006673327,1.0310351,1.001947389,1.008367699,1136229623.0404441,0
Feb-18-2018,1.007534351,1.021924605,1.005032666,1.01644768,1398220543.9854043,0
Feb-19-2018,1.015397959,1.019658627,1.002511493,1.013302694,1205498571.2419987,0
Feb-20-2018,1.013904485,1.029029608,1.006362845,1.017897103,1211866857.7222462,0
Feb-21-2018,1.019765676,1.025739591,1.006094661,1.016943269,1574665779.186763,0
Feb-22-2018,1.019343513,1.048869978,1.004190305,1.011709892,1788531362.856351,0
Feb-23-2018,1.013297268,1.021145572,1.006608599,1.015059592,1700962187.3412142,0
Feb-24-2018,1.015154472,1.021788953,1.003934723,1.013586799,1465395018.8442664,0
Feb-25-2018,1.016223016,1.020050342,1.006865678,1.015390241,1792475238.94909,0
Feb-26-2018,1.015901242,1.035001556,0.998742493,1.007402544,1414391365.3687043,0
Feb-27-2018,1.007859326,1.013010541,0.999828277,1.005691762,1118086896.150966,0
Feb-28-2018,1.006256778,1.011269751,0.997509292,1.007338542,1098664442.8372843,0
Mar-01-2018,1.0061643,1.019916598,0.998672772,0.998755581,1015001459.8367989,0
Mar-02-2018,1.000912596,1.006954792,0.997843004,1.002836998,1036339652.9102263,0
Mar-03-2018,1.001490767,1.004264544,0.994550536,1.000365757,917212509.1764772,0
Mar-04-2018,1.001443673,1.013795922,0.99731928,1.005204013,889894507.0170908,-1
Mar-05-2018,1.004907527,1.013031447,0.991180452,0.994663462,942299305.8329519,0
Mar-06-2018,0.998979441,1.011097836,0.99410773,1.001457161,1557141060.985107,-1
Mar-07-2018,1.000717966,1.016131356,0.997261149,1.00861943,1804053489.4124403,-1
Mar-08-2018,1.008751233,1.012986404,0.999028606,1.00845222,1590922313.5321507,0
Mar-09-2018,1.008138453,1.064042013,0.997591686,1.007991942,1733670942.0054772,0
Mar-10-2018,1.00758107,1.016437633,0.998062552,1.008819999,1848101938.346363,0
Mar-11-2018,1.007374959,1.020800235,0.997969697,1.004028859,1934622893.7699993,0
Mar-12-2018,1.002768743,1.018193129,0.989704556,1.005065941,2051547913.8571782,0
Mar-13-2018,1.006863046,1.010977419,0.994964244,1.006722191,1952073905.545698,0
Mar-14-2018,1.005880939,1.01321807,0.998280572,1.00523152,1613273256.7510967,0
Mar-15-2018,1.003337778,1.011516651,0.989320373,1.004915761,2120367249.8739696,-1
Mar-16-2018,1.004130101,1.012259975,0.994522405,1.001729671,1751666257.529593,0
Mar-17-2018,1.00046531,1.013410377,0.996855318,1.003775551,1549056847.284199,0
Mar-18-2018,1.004820305,1.009833493,0.989605943,1.002811523,1752431807.4703064,0
Mar-19-2018,0.998458269,1.009379593,0.997789712,1.000548543,2490972480.974277,0
Mar-20-2018,1.00277501,1.007035374,0.995327133,1.002408973,2216392637.209338,0
Mar-21-2018,1.001194239,1.011290561,0.997378243,1.0066062,2115934270.3542767,0
Mar-22-2018,1.008093823,1.008309392,0.997719514,0.998982,1971861837.9302473,2238597865
Mar-23-2018,0.999221,1.00861,0.993633,0.999698978,1885150186.5123358,2279304691.4148936
Mar-24-2018,0.999173851,1.00964954,0.995800594,0.999528998,1560476000.0083427,0
Mar-25-2018,0.99880626,1.007594391,0.995897,0.997575645,1407549565.1528802,2273687185.634146
Mar-26-2018,0.997279084,1.012829863,0.995813129,1.003116486,1414246493.4172516,0
Mar-27-2018,1.003771736,1.007778622,0.99366104,1.005860409,1991716026.55694,0
Mar-28-2018,1.004765022,1.015037243,0.996989228,1.015037243,1654550798.4579132,0
Mar-29-2018,1.003055642,1.009887198,0.990274965,0.997898411,1763860468.6027844,0
Mar-30-2018,0.999342895,1.011541697,0.985665764,1.001555972,2474113945.4298,0
Mar-31-2018,1.002245683,1.009525209,0.995366174,1.001840074,1899536076.673839,0
Apr-01-2018,1.002481517,1.016123358,0.995415567,1.002056288,1517512361.6163676,0
Apr-02-2018,1.003674647,1.041085771,0.993420746,1.000973947,1591028208.563977,-1
Apr-03-2018,1.001639519,1.0075079,0.999031468,1.005010677,1494898742.2463999,0
Apr-04-2018,1.005525081,1.01161437,1.002813048,1.006354783,1511330725.3626463,0
Apr-05-2018,1.00662001,1.012091458,0.996991875,1.002620128,1513900210.7180676,-1
Apr-06-2018,1.002741517,1.016913921,1.000535697,1.006400647,1279744360.2723353,0
Apr-07-2018,1.00597947,1.008519978,0.996269486,1.001328374,1168705672.7612462,0
Apr-08-2018,1.001480145,1.002094469,0.996886761,0.998154441,1075381595.3579152,0
Apr-09-2018,0.999451196,1.013995859,0.995729067,1.00225248,1228713314.561886,0
Apr-10-2018,1.002494608,1.005117367,0.998637108,1.002415151,1231063723.575884,0
Apr-11-2018,1.001936882,1.003529276,0.989894727,0.993748013,1251945107.0991635,0
Apr-12-2018,0.994912337,1.006714403,0.972660056,0.984219959,2434304896.9538083,0
Apr-13-2018,0.98277252,1.000220744,0.96873697,0.998413611,3028111213.777954,0
Apr-14-2018,0.998118143,0.999410375,0.986821995,0.988998625,2257510104.8488016,0
Apr-15-2018,0.989654671,1,0.979859945,1,1795272141.3715167,0
Apr-16-2018,1,1,1,1,1847295234.9352062,0
Apr-17-2018,1,1,1,1,1768320781.4299169,0
Apr-18-2018,1,1,1,1,1827832055.1274872,0
Apr-19-2018,1,1,0.992122923,1,2019144766.4566648,0
Apr-20-2018,1,1,1,1,2534044579.888624,0
Apr-21-2018,1,1,1,1,3110910473.0184984,0
Apr-22-2018,1,1,1,1,2612667239.2069197,0
Apr-23-2018,1,1,1,1,2697166857.1479397,0
Apr-24-2018,1,1,1,1,3562728934.997419,0
Apr-25-2018,1,1,1,1,5043950909.496592,0
Apr-26-2018,1,1,1,1,4263336017.419932,0
Apr-27-2018,1,1,1,1,3590843042.3279867,0
Apr-28-2018,1,1,1,1,3745351537.107446,0
Apr-29-2018,1,1,1,1,4149256558.926612,0
Apr-30-2018,1,1,1,1,3804077260.292039,0
May-01-2018,1,1,1,1,3585509484.134118,0
May-02-2018,1,1,1,1,2736326422.7564645,0
May-03-2018,1,1,1,1,2957895006.497381,0
May-04-2018,1,1,1,1,3329044857.030341,0
May-05-2018,1,1,1,1,3097915199.154324,0
May-06-2018,1,1,1,1,3193469599.131037,0
May-07-2018,1,1,1,1,3053994313.1603465,-1
May-08-2018,1,1,1,1,2915716772.994474,-1
May-09-2018,1,1,1,1,2652357449.6768813,-1
May-10-2018,1,1,1,1,2699987386.4625797,-1
May-11-2018,1,1,1,1,3436525929.057008,-1
May-12-2018,1,1,1,1,3649364969.7211075,-1
May-13-2018,1,1,1,1,2955051793.5123334,-1
May-14-2018,1,1,1,1,2866369048.168335,-1
May-15-2018,1,1,1,1,2811793995.767244,-1
May-16-2018,1,1,1,1,2884661327.134735,-1
May-17-2018,1,1,1,1,2545733971.6107783,-1
May-18-2018,1,1,1,1,2743554186.747125,-1
May-19-2018,1,1,1,1,2539034927.741039,-1
May-20-2018,1,1,1,1,2535452270.5108786,-1
May-21-2018,1,1,1,1,2225852376.719778,-1
May-22-2018,1,1,1,1,1996004024.9273927,-1
May-23-2018,1,1,1,1,2155753758.016731,-1
May-24-2018,1,1,1,1,2424528139.352569,-1
May-25-2018,1,1,1,1,2175347454.415224,-1
May-26-2018,1,1,1,1,1854561368.7171903,-1
May-27-2018,1,1,1,1,1781080220.7835352,-1
May-28-2018,1,1,1,1,1515066660.231643,-1
May-29-2018,1,1,1,1,1508059212.8041599,-1
May-30-2018,1,1,1,1,1401155297.9595187,-1
May-31-2018,1,1,1,1,1436435051.8674688,-1
Jun-01-2018,1,1,1,1,1621799079.9822836,-1
Jun-02-2018,1,1,1,1,1505322000.2176945,-1
Jun-03-2018,1,1,1,1,1699475135.5295162,-1
Jun-04-2018,1,1,1,1,1472343261.5625103,549183225.1428572
Jun-05-2018,1,1,1,1,1223065827.568076,2507140814
Jun-06-2018,1,1,1,1,1167739369.526519,2507140814
Jun-07-2018,1,1,1,1,1116533841.0235395,2502275869.108108
Jun-08-2018,1,1,1,1,977697198.5913769,2507140814
Jun-09-2018,1,1,1,1,915698308.637429,2507140610.3021584
Jun-10-2018,1,1,1,1,1865415874.8481238,2507140346
Jun-11-2018,1,1,1,1,2470224677.5820775,2507140346
Jun-12-2018,1,1,1,1,1659600352.3183177,2507140346
Jun-13-2018,1,1,1,1,1755711446.9074113,2507140346
Jun-14-2018,1,1,1,1,1940509425.4805253,2507140346
Jun-15-2018,1,1,1,1,1719192524.3275535,2530558067.518987
Jun-16-2018,1,1,1,1,1271656776.052966,2607140346
Jun-17-2018,1,1,1,1,1042196705.4416016,2607140346
Jun-18-2018,1,1,1,1,992819860.0367788,2607140346
Jun-19-2018,1,1.000021403,1,1.000013774,1601311753.8894362,2607157900.3708234
Jun-20-2018,1.000014572,1.000070786,0.999972311,0.999977868,2033525234.109555,2607173344.193828
Jun-21-2018,0.999977395,1.000046713,0.999976826,0.999999464,1728787768.0162444,2607130291.6356754
Jun-22-2018,0.999999983,1.000024514,0.999946589,1.000012212,2336743237.3424635,2607152781.308087
Jun-23-2018,1.000022499,1.000036324,0.999985503,1.00000692,3190421187.80226,2607180012.8227954
Jun-24-2018,1.00000646,1.000017932,1.00000646,1.000015443,3643132356.9212637,2607175132.811113
Jun-25-2018,1.000015013,1.000016415,0.999947891,1.000000959,4771965310.313853,2633207398.3348026
Jun-26-2018,1.000000827,1.000007288,0.999999938,1.000006467,7547369886.384069,2707144603.9557743
Jun-27-2018,1.000006423,1.000013656,0.999999928,1.00000254,4638073756.566136,2707149809.115638
Jun-28-2018,1.000002881,1.000016195,0.999989106,0.99998999,2724479774.8934,2707158530.1342983
Jun-29-2018,0.999989435,1.000039578,0.99997949,0.999981057,2121349701.9556084,2707155320.311832
Jun-30-2018,0.999981061,1.000027379,0.999955174,0.999964035,2762412115.300791,2707108345.478787
Jul-01-2018,0.999964131,1.000008002,0.999964131,0.999987852,3268290380.3131514,2707115959.139782
Jul-02-2018,0.999987983,1.000007656,0.999976947,0.999999692,4258162012.6887774,2707122774.8929043
Jul-03-2018,0.999999678,0.999999717,0.999904435,0.999987623,4998926480.637421,2707094842.6878843
Jul-04-2018,0.999988043,1.000006189,0.999980432,0.999982094,4328582363.239779,2707124658.7065125
Jul-05-2018,0.99998191,1.000001071,0.99998191,0.99998743,4458625509.134364,2707131692.2122917
Jul-06-2018,0.999987526,0.999997904,0.999986694,0.999990124,4495038998.2546835,2641142646.2815313
Jul-07-2018,0.999990109,0.999999452,0.999983334,0.999995992,4780888503.527022,2607127307.1824193
Jul-08-2018,0.999997417,0.999998635,0.999983809,0.999995698,4898312488.337905,2607129326.061335
Jul-09-2018,0.999995748,0.999998627,0.999986987,0.999994098,5042880383.393849,2607126722.4424376
Jul-10-2018,0.999993871,1.000000897,0.999970261,0.999971124,4524752107.467778,2607100865.238003
Jul-11-2018,0.999971094,1.000002303,0.999963845,1.000001844,3996385003.55462,2607115685.810831
Jul-12-2018,1.000001847,1.000005595,0.99997544,1.000000597,3162134045.0226417,2642882575.120304
Jul-13-2018,1.000000755,1.000002624,0.99997981,1.000002119,3478910468.4022136,2707130768.789585
Jul-14-2018,1.000002509,1.000003685,0.999979988,1.000000671,3159298059.115307,2707121242.1032367
Jul-15-2018,1.000000382,1.000001955,0.999989408,0.999995939,2878238622.642796,2707136327.19376
Jul-16-2018,0.999996342,1.000009678,0.999954394,0.999998973,3214815526.54578,2707109420.6908627
Jul-17-2018,0.999999314,1.000023056,0.999925541,0.99999864,3801231180.8475676,2707113135.806074
Jul-18-2018,0.999998998,1.000029202,0.999906277,0.999946764,4583059802.09282,2707069819.8550105
Jul-19-2018,0.999947114,1.000000176,0.999939369,0.999999365,4250103453.2219687,2707091809.426942
Jul-20-2018,0.999999654,1.000021686,0.999943285,0.999946152,3668419653.030768,2693396843.263235
Jul-21-2018,0.999945913,1.000022103,0.999937688,1.000000156,3340655981.582119,2657105209.5090294
Jul-22-2018,0.999999954,1.000012351,0.999988624,1.000010839,2714833416.667463,2657148811.2682233
Jul-23-2018,1.000011013,1.000015578,0.99998588,1.00000956,3343873824.451376,2627176368.4132676
Jul-24-2018,1.000010073,1.000010844,0.999827341,0.999977898,3985593087.8747973,2560371469.2039585
Jul-25-2018,0.999977932,0.999992362,0.999874187,0.999964702,4381298324.289709,2507071323.098451
Jul-26-2018,0.999964139,0.999999072,0.999948331,0.999970525,3373026328.2529206,2507105212.1669216
Jul-27-2018,0.99997076,1.000000599,0.999960205,0.999963349,3570687367.4650564,2507113771.224019
Jul-28-2018,0.999963659,1.000000026,0.999946189,0.999999824,3209506492.3542137,2507087903.386534
Jul-29-2018,0.999999979,0.999999979,0.99996818,0.999975322,2885812188.3255987,2507103907.0737047
Jul-30-2018,0.999975273,1.000003633,0.999963518,0.999987141,3545863023.01837,2507098029.3719306
Jul-31-2018,0.99998688,1.000003525,0.997310252,0.999995061,4288718625.6158934,2490417681.082591
Aug-01-2018,0.999994929,1.000004459,0.999982666,0.999989833,3469792764.800867,2424777587.5802145
Aug-02-2018,0.999990092,1.000001114,0.999969026,0.999977363,3057503091.437289,2417739705.2295403
Aug-03-2018,0.999975562,1.000002255,0.999959478,0.999980078,3239854870.9165325,2423844975.661694
Aug-04-2018,0.999979731,1.00001382,0.999952739,0.999990289,2807955065.800317,2437112388.6138887
Aug-05-2018,0.999990567,1.000006678,0.999938133,1.000001005,2635012762.874007,2437107524.02044
Aug-06-2018,1.00000082,1.000008962,0.999965767,1.000004337,2548319294.9976625,2437135854.070112
Aug-07-2018,1.000003573,1.000004796,0.999932748,0.999972885,2862913106.7422547,2437081767.4911456
Aug-08-2018,0.99997294,1.000015898,0.999924226,0.999993969,3487721580.16315,2421851676.742445
