Date,Open,High,Low,Close,Volume,Market Cap
Feb-18-2019,132.412987405,146.387483445,131.637329136,144.083050937,3151863534.5143924,14619837233.721537
Jan-19-2019,120.811562077,126.273895512,120.811562077,124.880216971,1843163467.056752,12912211075.027367
Dec-20-2018,100.027729362,115.844795921,99.873856219,115.467201978,1991320986.106187,11181152193.874685
Nov-20-2018,149.755290826,152.268956217,126.732191028,132.706500402,2536153548.826306,14457110946.948915
Oct-21-2018,204.25059165,206.660058239,203.889409107,203.9401922,976382245.0886424,21092060751.923737
Sep-21-2018,224.426023755,248.777680871,221.2141035,247.588179904,2366933028.81969,23453736472.076107
Aug-22-2018,282.646336241,297.001454935,266.937648501,272.103638543,1581510169.555939,28753891776.7239
Jul-23-2018,457.579865008,467.873347556,449.519073175,450.856026379,1718239825.4560375,46315371523.282455
Jun-23-2018,465.081366046,476.951193971,461.500161701,473.986620332,1900569785.279882,47237330433.648796
May-24-2018,581.872328656,611.357520867,557.051640398,601.569582195,2560950690.1727443,58923432098.31583
Apr-24-2018,643.797800439,709.58882458,643.797800439,706.493847497,2606743487.887811,68175394890.01965
Mar-25-2018,522.629661017,538.09275227,512.244955741,522.140723809,1191581331.5782158,51521522575.826866
Feb-23-2018,812.854859222,890.674376472,797.721356487,870.410944325,2178718323.014169,83279629173.34677
Jan-24-2018,989.88517154,989.88517154,989.88517154,989.88517154,3326794201.449835,96248293448.668
Dec-25-2017,671.121172197,829.064394485,671.121172197,764.887333813,1939200654.011124,74943320790.11147
Nov-25-2017,474.884427085,487.65919032,459.045327837,467.685790105,1699091824.1489787,45238399139.87623
Oct-26-2017,296.783974164,298.476619902,293.652056953,296.346265776,214452409.28093523,28347378154.411373
Sep-26-2017,292.332,293.75,287.02,287.504,420815312.5,27525631922.873604
Aug-27-2017,333.882,346.588,333.882,346.588,548394982.5783972,31890326607.650345
Jul-28-2017,204.318,204.897,192.304,193.123,482348379.79094076,18612255214.159523
Jun-28-2017,293.088,333.104,276.414,329.098,2134729267.2413793,27982976576.589005
May-29-2017,170.511,197.126,164.53,193.724,560752296.1672474,16327812603.163815
Apr-29-2017,70.1592,71.9049,66.7789,68.5341,205516767.3611111,6445962479.798979
Mar-30-2017,53.1261,53.314,51.8668,52.2622,106740225,4750918976.3110895
Feb-28-2017,15.3965,16.0594,15.1233,15.8672,51552508.04195804,1407437181.4604995
Jan-29-2017,10.565,10.5697,10.4517,10.4887,5979955.902777778,928378766.7482395
Dec-30-2016,8.28416,8.46609,8.05468,8.15988,20695832.291666668,722644181.3342242
Nov-30-2016,8.17412,8.75113,8.15548,8.59007,13414425,729771592.9036925
Oct-31-2016,11.1828,11.4985,10.9352,10.9692,16198118.75,960869167.5156786
Oct-01-2016,13.2248,13.3091,13.0456,13.1756,6233457.979094077,1110750250.4250095
Sep-01-2016,11.6724,12.5815,11.6485,12.0164,20683900,1016497760.1693829
Aug-02-2016,10.9416,11.1372,8.20098,8.73383,47590983.333333336,844180460.092841
Jul-03-2016,12.1284,12.1452,11.5891,11.7989,9906236.271777004,972005089.9814714
Jun-03-2016,13.738,13.8738,13.2543,13.8139,14901617.118055556,1103696075.4143567
May-04-2016,9.31127,10.0341,9.26752,9.40586,19303186.805555556,767477251.280555
Apr-04-2016,11.6183,11.6183,11.0163,11.1715,7227387.992957747,894160039.0159781
Mar-05-2016,10.406,12.274,9.9729,10.7466,42967097.56944445,859883804.6949497
Feb-04-2016,2.52869,2.62954,2.43646,2.57608,3912634.947735192,195012451.0434573
Jan-05-2016,0.95448,0.970597,0.946543,0.950168,340600.15972222225,72614362.46206562
Dec-06-2015,0.862438,0.882436,0.833115,0.833494,397401.6875,64996137.05651266
Nov-06-2015,0.895637,0.989848,0.852929,0.92469,891619.2334494774,67813178.67056553
Oct-07-2015,0.650645,0.656301,0.602423,0.609239,218422.18402777778,46634599.4096639
Sep-07-2015,1.29583,1.30548,1.23785,1.24782,520974.5017421603,92893782.47099856
Aug-08-2015,2.77212,2.79881,0.714725,0.714876,314143.6145833333,103956870.97549663
